County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
BER	"161.0, 280.0"	907	754	2445	94.64388093	1.803417861
BER	"163.0, 281.0"	903	758	2512	94.95348837	1.847951274
BER	"175.0, 272.0"	901	755	2842	95.14206437	1.88590455
BER	"165.0, 263.0"	901	750	2475	95.18312986	1.732630411
BER	"168.0, 270.0"	893	711	2427	95.97536394	1.74031355
BER	"176.0, 272.0"	890	765	3052	96.46404494	2.08752809
BER	"172.0, 279.0"	887	771	2825	96.85118377	2.09740699
BER	"160.0, 294.0"	885	764	2471	96.73785311	1.942485876
BER	"167.0, 267.0"	885	689	2414	97.02146893	1.667344633
BER	"172.0, 273.0"	882	768	2650	97.06462585	1.949092971
BER	"155.0, 291.0"	881	740	2528	97.09875142	1.857321226
BER	"160.0, 280.0"	881	749	2239	97.41089671	1.827468785
BER	"176.0, 283.0"	881	771	2865	97.49602724	2.179682179
BER	"166.0, 280.0"	878	724	2843	97.49088838	1.937699317
BER	"162.0, 280.0"	877	763	2459	97.76054732	1.955074116
BER	"162.0, 283.0"	871	732	2440	98.47876005	1.827669346
BER	"173.0, 278.0"	871	766	2706	98.6946039	2.062227325
BER	"178.0, 272.0"	869	749	2746	98.58573072	1.909666283
BER	"159.0, 301.0"	865	771	2842	99.22890173	2.260231214
BER	"166.0, 285.0"	864	746	2451	99.48032407	1.869675926
BER	"175.0, 279.0"	858	754	2823	100.1421911	2.180885781
BER	"172.0, 281.0"	857	732	2905	100.1528588	2.388098016
BER	"176.0, 281.0"	844	747	2731	101.6090047	2.193601896
BER	"168.0, 278.0"	842	706	2351	101.8016627	1.781235154
BER	"175.0, 275.0"	841	729	2609	101.8977408	2.043876338
BER	"162.0, 289.0"	839	711	2358	102.3706794	1.854707986
BER	"173.0, 269.0"	837	671	2308	102.7502987	1.728554361
BER	"171.0, 288.0"	836	739	2382	102.7332536	2.000119617
BER	"168.0, 284.0"	826	686	2364	103.7021792	1.89346247
BER	"173.0, 281.0"	823	714	2527	104.2430134	2.060753341
BER	"170.0, 275.0"	822	692	2269	103.9391727	1.806326034
BER	"160.0, 286.0"	821	692	2236	104.3118149	1.929963459
BER	"178.0, 270.0"	819	713	2645	104.5531136	2.034432234
BER	"160.0, 299.0"	815	719	2386	105.2969325	1.933496933
BER	"159.0, 291.0"	813	681	2439	105.5387454	2.155719557
BER	"167.0, 297.0"	813	744	2436	105.6309963	1.950676507
BER	"176.0, 292.0"	811	708	2376	105.5832306	1.991491985
BER	"172.0, 283.0"	811	691	2441	105.782984	1.986929716
BER	"176.0, 267.0"	808	697	2589	106.0965347	1.934034653
BER	"170.0, 272.0"	808	670	2185	106.2475248	1.732054455
BER	"148.0, 293.0"	805	648	2613	106.5763975	1.977888199
BER	"175.0, 273.0"	804	653	2357	106.7761194	1.796144279
BER	"161.0, 286.0"	802	692	2087	106.5910224	1.891770574
BER	"151.0, 293.0"	801	682	2513	107.1747815	2.008364544
BER	"170.0, 268.0"	800	651	2241	107.2825	1.733875
BER	"162.0, 290.0"	799	696	2143	107.3929912	1.953066333
BER	"159.0, 300.0"	799	701	2296	107.5694618	1.896996245
BER	"170.0, 290.0"	797	692	2294	107.1894605	2.047176913
BER	"168.0, 277.0"	797	680	2445	107.8067754	1.970890841
BER	"158.0, 288.0"	794	672	2172	107.8853904	1.851763224
BER	"162.0, 278.0"	790	676	2159	108.8696203	1.883037975
BER	"174.0, 283.0"	787	695	2401	109.1956798	2.072681067
BER	"172.0, 289.0"	786	672	2367	108.6946565	1.932697201
BER	"146.0, 292.0"	785	701	2235	109.1273885	1.938089172
BER	"170.0, 279.0"	783	675	2277	109.4329502	1.910855683
BER	"177.0, 281.0"	782	694	2381	110.0063939	2.101278772
BER	"170.0, 295.0"	781	682	2097	110.0076825	1.889756722
BER	"166.0, 268.0"	777	638	2033	110.2187902	1.700772201
BER	"172.0, 287.0"	777	646	2013	110.6319176	1.865250965
BER	"179.0, 291.0"	776	692	2388	110.1791237	2.051417526
BER	"177.0, 267.0"	773	657	2561	110.5200517	1.966882277
BER	"163.0, 276.0"	773	643	1963	111.1914618	1.702716688
BER	"168.0, 267.0"	771	615	1931	111.0674449	1.604280156
BER	"172.0, 276.0"	771	684	2410	111.0894942	1.982879377
BER	"165.0, 279.0"	770	669	2082	111.4753247	1.847402597
BER	"168.0, 282.0"	769	650	2175	111.6657997	1.868140442
BER	"173.0, 277.0"	766	673	2261	112.3368146	1.957049608
BER	"162.0, 286.0"	764	614	2403	112.4332461	2.104450262
BER	"172.0, 271.0"	764	661	2330	112.4568063	1.955366492
BER	"172.0, 277.0"	754	646	2514	113.5318302	1.987665782
BER	"165.0, 285.0"	752	643	2084	114.2779255	1.98125
BER	"171.0, 287.0"	749	631	1940	114.3431242	1.864085447
BER	"167.0, 281.0"	747	637	2109	114.6921017	1.933333333
BER	"179.0, 290.0"	746	649	2233	114.7774799	2.036461126
BER	"162.0, 291.0"	745	654	2097	115.2966443	1.993422819
BER	"172.0, 278.0"	743	653	2281	115.2462988	1.967294751
BER	"164.0, 270.0"	743	638	2001	115.5141319	1.836877524
BER	"163.0, 286.0"	740	634	1993	116.022973	1.878513514
BER	"164.0, 277.0"	738	613	1850	116.3184282	1.73401084
BER	"172.0, 275.0"	734	636	2181	116.140327	1.946185286
BER	"160.0, 291.0"	732	454	2142	117.1489071	1.749590164
BER	"155.0, 301.0"	727	698	2864	116.650619	2.938789546
BER	"166.0, 266.0"	727	623	2023	118.3658872	1.720357634
BER	"168.0, 285.0"	724	601	1988	118.6781768	1.826519337
BER	"177.0, 282.0"	720	644	2142	119.3277778	2.080972222
BER	"166.0, 275.0"	717	566	1842	119.1199442	1.69595537
BER	"169.0, 280.0"	717	607	2054	119.6527197	1.881450488
BER	"176.0, 279.0"	714	622	2148	120.3963585	1.953921569
BER	"168.0, 288.0"	711	620	1983	120.7974684	1.963853727
BER	"164.0, 286.0"	710	624	2062	120.6225352	1.95
BER	"171.0, 291.0"	708	591	2210	120.9322034	1.993926554
BER	"179.0, 272.0"	707	595	2356	120.0806223	1.882461103
