County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
CAM	"58.0, 129.0"	797	682	2015	107.7001255	1.497365119
CAM	"52.0, 140.0"	796	708	1997	107.6633166	1.559924623
CAM	"57.0, 133.0"	784	688	2702	109.3431122	1.934311224
CAM	"72.0, 136.0"	784	610	2373	109.5867347	1.680612245
CAM	"59.0, 142.0"	780	709	1960	110.1307692	1.518333333
CAM	"65.0, 143.0"	779	691	2347	109.8652118	1.71283697
CAM	"70.0, 134.0"	777	683	1969	110.1377091	1.685199485
CAM	"62.0, 123.0"	775	681	2337	110.9948387	1.900387097
CAM	"64.0, 124.0"	771	682	2200	111.5214008	1.867315175
CAM	"57.0, 135.0"	770	643	2319	111.7025974	1.832467532
CAM	"67.0, 125.0"	764	684	1625	112.5863874	1.492931937
CAM	"67.0, 132.0"	760	677	1618	113.1986842	1.448552632
CAM	"65.0, 134.0"	759	668	2045	112.9249012	1.730434783
CAM	"61.0, 149.0"	753	652	2107	114.0504648	1.617928287
CAM	"70.0, 124.0"	747	661	1588	114.8232932	1.474431058
CAM	"59.0, 132.0"	744	633	2136	115.4435484	1.682123656
CAM	"54.0, 134.0"	743	630	1857	115.4683715	1.518304172
CAM	"60.0, 144.0"	741	664	2042	115.8812416	1.713360324
CAM	"64.0, 137.0"	741	656	1772	115.9811066	1.645209177
CAM	"62.0, 147.0"	737	655	1941	116.4464043	1.685074627
CAM	"59.0, 149.0"	730	647	2075	117.6054795	1.744657534
CAM	"59.0, 124.0"	721	613	1701	119.2094313	1.511511789
CAM	"61.0, 147.0"	721	637	2248	119.332871	1.961997226
CAM	"70.0, 123.0"	720	631	2001	119.3	1.798611111
CAM	"54.0, 144.0"	718	642	1987	119.5292479	1.719498607
CAM	"72.0, 127.0"	715	621	1491	120.2167832	1.440559441
CAM	"68.0, 120.0"	715	625	1997	120.2629371	1.839020979
CAM	"65.0, 132.0"	713	636	1870	119.5890603	1.706732118
CAM	"62.0, 130.0"	710	623	1869	121.1183099	1.693098592
CAM	"58.0, 141.0"	709	616	2170	120.8335684	1.803244006
CAM	"66.0, 112.0"	708	615	2309	121.1313559	1.862288136
CAM	"75.0, 113.0"	707	623	1441	121.4299859	1.439886846
CAM	"77.0, 120.0"	707	618	1505	121.5021216	1.508203678
CAM	"64.0, 118.0"	704	613	2011	121.7883523	1.811221591
CAM	"60.0, 135.0"	703	627	2183	122.0284495	1.90113798
CAM	"56.0, 130.0"	702	569	1948	122.5441595	1.563390313
CAM	"60.0, 147.0"	698	621	1738	122.7063037	1.613323782
CAM	"83.0, 121.0"	698	624	1579	122.9598854	1.473638968
CAM	"53.0, 144.0"	696	642	1792	123.5545977	1.626293103
CAM	"71.0, 123.0"	695	618	1510	123.2460432	1.501870504
CAM	"71.0, 136.0"	695	617	1814	123.5352518	1.834820144
CAM	"68.0, 131.0"	694	615	1565	123.9553314	1.519884726
CAM	"58.0, 133.0"	693	567	2110	123.8340548	1.785858586
CAM	"64.0, 142.0"	692	613	1901	124.2615607	1.719653179
CAM	"60.0, 131.0"	691	587	1905	124.1041968	1.65788712
CAM	"76.0, 119.0"	691	611	1483	124.4182344	1.490593343
CAM	"64.0, 114.0"	690	597	1490	124.6855072	1.373913043
CAM	"58.0, 122.0"	689	586	1481	124.8606676	1.37532656
CAM	"65.0, 133.0"	688	618	2102	124.5087209	1.882267442
CAM	"59.0, 127.0"	687	551	2671	124.6899563	2.188937409
CAM	"61.0, 119.0"	687	617	1745	124.852984	1.735080058
CAM	"59.0, 125.0"	686	600	1926	124.9110787	1.793294461
CAM	"64.0, 144.0"	682	530	1633	125.4545455	1.386656891
CAM	"61.0, 139.0"	681	594	2126	125.8678414	1.858296623
CAM	"63.0, 116.0"	678	597	2948	126.6150442	2.456047198
CAM	"53.0, 133.0"	672	542	1651	127.8794643	1.488095238
CAM	"65.0, 117.0"	669	577	1539	128.0568012	1.518684604
CAM	"66.0, 121.0"	667	589	1582	128.6836582	1.65832084
CAM	"57.0, 141.0"	666	592	2047	128.8918919	1.857957958
CAM	"66.0, 143.0"	663	573	1715	129.331825	1.55520362
CAM	"60.0, 129.0"	660	566	2001	129.1606061	1.827424242
CAM	"60.0, 146.0"	655	584	1989	131.2366412	1.892977099
CAM	"74.0, 127.0"	653	581	1488	131.0153139	1.589892802
CAM	"70.0, 138.0"	651	536	1445	132.2058372	1.418894009
CAM	"67.0, 134.0"	650	573	1912	131.7246154	1.919846154
CAM	"66.0, 123.0"	648	563	1493	132.4552469	1.602932099
CAM	"58.0, 128.0"	647	556	1477	132.3755796	1.468469861
CAM	"72.0, 135.0"	647	563	1501	132.9119011	1.62488408
CAM	"53.0, 135.0"	646	554	1957	132.119195	1.902321981
CAM	"54.0, 136.0"	644	545	1652	133.3680124	1.647049689
CAM	"69.0, 117.0"	644	564	1764	133.4704969	1.779347826
CAM	"74.0, 124.0"	643	572	1388	132.9844479	1.502332815
CAM	"51.0, 145.0"	643	581	1744	133.2332815	1.734525661
CAM	"64.0, 119.0"	642	569	1344	133.317757	1.478504673
CAM	"69.0, 132.0"	642	576	2014	133.5685358	1.832242991
CAM	"66.0, 127.0"	642	559	1539	133.6760125	1.600934579
CAM	"71.0, 129.0"	642	563	1507	134.0576324	1.584579439
CAM	"68.0, 117.0"	639	560	1685	134.4131455	1.749608764
CAM	"62.0, 117.0"	638	541	1395	134.5564263	1.407523511
CAM	"74.0, 123.0"	638	564	1259	134.7115987	1.406426332
CAM	"73.0, 131.0"	636	541	1473	134.5172956	1.432389937
CAM	"65.0, 136.0"	636	564	2041	135.2908805	1.818238994
CAM	"66.0, 118.0"	627	549	1768	137.0956938	1.792822967
CAM	"64.0, 126.0"	627	546	1668	137.2679426	1.76969697
CAM	"69.0, 135.0"	625	547	1551	136.9952	1.68128
CAM	"60.0, 123.0"	623	524	1368	137.5152488	1.457945425
CAM	"61.0, 125.0"	623	536	1561	137.9935795	1.662279294
CAM	"51.0, 138.0"	623	516	1529	138.0417335	1.541091493
CAM	"71.0, 127.0"	620	551	1332	138.8225806	1.481935484
CAM	"62.0, 128.0"	618	536	1618	139.0080906	1.755016181
CAM	"61.0, 118.0"	616	539	1315	139.5698052	1.419805195
CAM	"67.0, 115.0"	615	534	1692	139.596748	1.761788618
CAM	"67.0, 121.0"	613	532	1499	139.903752	1.693964111
CAM	"63.0, 119.0"	612	527	1459	140.4379085	1.649673203
CAM	"66.0, 133.0"	612	532	1203	140.5457516	1.393627451
CAM	"71.0, 135.0"	612	525	1393	140.624183	1.585947712
CAM	"60.0, 128.0"	610	518	1595	140.6590164	1.70442623
CAM	"59.0, 123.0"	610	552	1659	141.0180328	1.747213115
CAM	"73.0, 121.0"	609	544	1498	140.7881773	1.669458128
CAM	"61.0, 130.0"	609	520	1605	140.8669951	1.648768473
CAM	"68.0, 129.0"	609	539	1306	141.2331691	1.48407225
CAM	"62.0, 118.0"	607	524	1384	141.4365733	1.539044481
CAM	"69.0, 112.0"	605	520	1586	141.7272727	1.598677686
CAM	"65.0, 126.0"	604	519	1360	141.9817881	1.56986755
CAM	"62.0, 114.0"	604	489	1320	142.3857616	1.415231788
CAM	"59.0, 137.0"	602	522	1880	142.3604651	1.901495017
CAM	"66.0, 114.0"	598	510	1511	143.5100334	1.597658863
