County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
BUR	"84.0, 163.0"	785	739	1898	109.5783439	1.697961783
BUR	"89.0, 148.0"	783	737	1926	109.5810983	1.793358876
BUR	"79.0, 159.0"	782	717	2048	109.8503836	1.775575448
BUR	"97.0, 175.0"	777	720	1955	110.6447876	1.477477477
BUR	"82.0, 162.0"	775	721	1794	110.8387097	1.659612903
BUR	"62.0, 151.0"	767	656	2240	111.6062581	1.665710561
BUR	"90.0, 152.0"	759	703	1743	113.2911726	1.693412385
BUR	"97.0, 176.0"	754	695	1746	114.0185676	1.404509284
BUR	"110.0, 158.0"	749	711	1933	114.5300401	1.689586115
BUR	"65.0, 144.0"	748	670	2069	114.8475936	1.661497326
BUR	"87.0, 132.0"	747	688	1489	114.9665328	1.502543507
BUR	"79.0, 156.0"	745	697	2377	114.8402685	2.038926174
BUR	"75.0, 160.0"	743	683	1980	115.3135935	1.830013459
BUR	"100.0, 173.0"	743	722	2523	115.3660834	2.699596231
BUR	"68.0, 147.0"	742	680	1997	115.2412399	1.625336927
BUR	"64.0, 148.0"	742	682	1845	115.4878706	1.547708895
BUR	"81.0, 152.0"	742	732	1673	115.6873315	1.600539084
BUR	"77.0, 147.0"	740	695	1602	116.2243243	1.511216216
BUR	"68.0, 156.0"	738	689	1902	116.1327913	1.619918699
BUR	"78.0, 153.0"	738	668	1847	116.3455285	1.741192412
BUR	"79.0, 154.0"	737	684	1870	116.7204885	1.839620081
BUR	"63.0, 152.0"	736	658	2253	116.4442935	1.741576087
BUR	"64.0, 153.0"	736	692	1963	116.4646739	1.61263587
BUR	"98.0, 170.0"	736	678	1822	116.6548913	1.71263587
BUR	"84.0, 164.0"	735	675	1944	116.2081633	1.685034014
BUR	"91.0, 152.0"	734	674	1433	116.8991826	1.482833787
BUR	"80.0, 147.0"	731	645	1852	117.6566347	1.790287278
BUR	"76.0, 148.0"	730	688	1692	117.7876712	1.576438356
BUR	"80.0, 156.0"	727	663	1787	117.8775791	1.784731774
BUR	"79.0, 158.0"	723	676	1598	118.735823	1.54384509
BUR	"68.0, 142.0"	723	672	1617	118.8395574	1.453803596
BUR	"74.0, 134.0"	723	665	1766	118.9156293	1.485062241
BUR	"87.0, 166.0"	722	695	1702	119.0761773	1.552216066
BUR	"73.0, 138.0"	716	650	2089	119.7667598	1.737988827
BUR	"110.0, 149.0"	713	654	1723	120.1809257	1.665778401
BUR	"75.0, 135.0"	713	643	1612	120.5231417	1.464656381
BUR	"69.0, 151.0"	712	642	1800	120.8216292	1.647191011
BUR	"66.0, 147.0"	711	653	1754	120.8973277	1.500703235
BUR	"94.0, 170.0"	710	662	1738	120.7535211	1.618028169
BUR	"73.0, 160.0"	706	645	1819	121.5750708	1.763739377
BUR	"85.0, 133.0"	706	654	1448	121.7181303	1.51572238
BUR	"79.0, 161.0"	705	658	1576	121.987234	1.566666667
BUR	"64.0, 147.0"	704	619	1815	121.8082386	1.547017045
BUR	"78.0, 155.0"	703	647	1880	121.6045519	1.902987198
BUR	"64.0, 146.0"	703	608	1944	122.2688478	1.648079659
BUR	"112.0, 149.0"	702	638	1701	122.468661	1.687891738
BUR	"73.0, 156.0"	701	691	1617	122.4778887	1.592582026
BUR	"84.0, 135.0"	696	655	1407	123.1566092	1.487212644
BUR	"86.0, 142.0"	692	639	1802	124.0447977	1.695809249
BUR	"65.0, 149.0"	691	583	2821	123.3357453	2.280752533
BUR	"99.0, 147.0"	691	646	1271	124.1447178	1.439942113
BUR	"79.0, 134.0"	686	618	1703	125.1326531	1.637609329
BUR	"75.0, 136.0"	685	617	1655	125.3576642	1.579270073
BUR	"81.0, 132.0"	679	622	1531	126.5493373	1.601767305
BUR	"114.0, 145.0"	678	625	1328	126.5014749	1.471533923
BUR	"94.0, 169.0"	676	624	1752	126.989645	1.848224852
BUR	"82.0, 138.0"	674	622	1349	127.2581602	1.470623145
BUR	"110.0, 159.0"	673	619	1760	127.7251114	1.736255572
BUR	"94.0, 148.0"	672	629	1219	128.0133929	1.451339286
BUR	"71.0, 138.0"	671	588	1847	127.609538	1.626229508
BUR	"111.0, 149.0"	669	605	1673	128.284006	1.708520179
BUR	"91.0, 151.0"	668	613	1605	128.245509	1.696706587
BUR	"101.0, 164.0"	664	598	1758	129.6430723	1.664608434
BUR	"70.0, 158.0"	662	616	1600	129.7537764	1.616918429
BUR	"90.0, 148.0"	662	610	1417	129.8927492	1.542145015
BUR	"110.0, 146.0"	662	615	1555	129.9939577	1.712688822
BUR	"100.0, 149.0"	658	611	1153	130.6337386	1.405167173
BUR	"78.0, 130.0"	656	587	1414	130.9375	1.470426829
BUR	"85.0, 132.0"	655	600	1533	130.7664122	1.680152672
BUR	"80.0, 154.0"	655	592	1567	131.2030534	1.775877863
BUR	"81.0, 155.0"	654	604	1329	131.5856269	1.477828746
BUR	"71.0, 146.0"	650	584	1528	131.58	1.520769231
BUR	"86.0, 152.0"	650	603	1486	131.96	1.713384615
BUR	"73.0, 144.0"	650	572	1844	132.1353846	1.817230769
BUR	"82.0, 149.0"	649	599	1316	131.6379045	1.452080123
BUR	"70.0, 152.0"	647	573	1674	132.5950541	1.724265842
BUR	"67.0, 148.0"	643	585	1483	133.6376361	1.436702955
BUR	"114.0, 132.0"	642	562	2168	133.5950156	2.331464174
BUR	"77.0, 148.0"	636	580	1526	135.2327044	1.725314465
BUR	"69.0, 146.0"	635	570	1600	135.1874016	1.646299213
BUR	"71.0, 149.0"	633	577	2059	134.0789889	1.842496051
BUR	"78.0, 160.0"	633	569	1445	135.2590837	1.523696682
BUR	"97.0, 168.0"	633	603	1428	135.6382306	1.535387046
BUR	"85.0, 153.0"	631	572	1339	135.8938193	1.55118859
BUR	"78.0, 145.0"	629	568	1497	135.2925278	1.709697933
BUR	"96.0, 171.0"	629	595	1321	136.3497615	1.532591415
BUR	"86.0, 147.0"	629	575	1414	136.4610493	1.56073132
BUR	"74.0, 159.0"	627	579	1441	136.7272727	1.629665072
BUR	"66.0, 152.0"	625	580	1466	137.688	1.50336
BUR	"63.0, 151.0"	623	552	1807	137.2455859	1.728250401
BUR	"72.0, 154.0"	623	556	1491	138.0674157	1.696308186
BUR	"74.0, 149.0"	621	528	1849	137.2254428	1.8215781
BUR	"86.0, 131.0"	621	553	1614	138.5555556	1.734782609
BUR	"71.0, 153.0"	620	561	1438	137.9919355	1.572096774
BUR	"68.0, 151.0"	620	548	1796	138.0854839	1.799677419
BUR	"105.0, 151.0"	618	551	1531	139.1213592	1.675728155
BUR	"81.0, 140.0"	617	533	1547	139.4473258	1.625931929
BUR	"88.0, 152.0"	613	572	1303	139.7047308	1.654649266
BUR	"74.0, 160.0"	611	549	1534	140.0654664	1.761211129
BUR	"111.0, 150.0"	611	547	1365	140.8134206	1.562193126
BUR	"73.0, 154.0"	608	555	1419	141.2055921	1.666447368
BUR	"74.0, 157.0"	608	580	1324	141.3371711	1.438815789
BUR	"68.0, 150.0"	606	523	1455	140.5627063	1.581353135
BUR	"83.0, 139.0"	606	547	1375	141.80033	1.669966997
BUR	"84.0, 155.0"	604	592	1299	142.5082781	1.541225166
BUR	"114.0, 144.0"	603	554	1432	142.7014925	1.683250415
BUR	"86.0, 139.0"	602	553	1309	142.538206	1.547674419
BUR	"102.0, 171.0"	601	538	1338	143	1.503660566
BUR	"77.0, 157.0"	600	546	1474	142.46	1.701
BUR	"72.0, 141.0"	600	539	1429	143.14	1.561333333
BUR	"73.0, 148.0"	600	534	1446	143.3583333	1.5785
BUR	"81.0, 148.0"	599	559	1162	143.0767947	1.433055092
BUR	"111.0, 157.0"	596	552	1095	144.4731544	1.38238255
BUR	"99.0, 146.0"	595	538	1231	144.4941176	1.640336134
BUR	"107.0, 157.0"	592	535	1383	145.1537162	1.671621622
BUR	"87.0, 151.0"	590	555	1122	145.7728814	1.464237288
BUR	"106.0, 153.0"	588	552	1155	145.6207483	1.423129252
BUR	"72.0, 143.0"	587	520	1235	145.9352641	1.429471891
BUR	"80.0, 158.0"	587	536	1470	146.0153322	1.722827939
BUR	"72.0, 142.0"	586	519	1302	146.2627986	1.466894198
BUR	"74.0, 156.0"	586	536	1271	146.3668942	1.464675768
BUR	"97.0, 173.0"	585	533	1205	146.957265	1.495897436
BUR	"66.0, 153.0"	585	530	1372	147.1213675	1.47982906
BUR	"78.0, 132.0"	580	522	1139	147.8603448	1.388103448
BUR	"71.0, 141.0"	580	531	1267	148.262069	1.429655172
BUR	"75.0, 138.0"	579	512	1468	148.6632124	1.73298791
BUR	"69.0, 155.0"	575	532	1578	148.9078261	1.746782609
BUR	"85.0, 162.0"	575	525	1539	149.5982609	1.799478261
BUR	"86.0, 167.0"	575	525	1260	149.6156522	1.674434783
BUR	"79.0, 150.0"	571	507	1292	150.6287215	1.670928196
BUR	"72.0, 160.0"	570	499	1390	150.2789474	1.71877193
BUR	"77.0, 156.0"	568	512	1364	151.3591549	1.729577465
BUR	"98.0, 171.0"	565	522	1206	152.3893805	1.538230088
BUR	"69.0, 152.0"	561	493	1407	152.8163993	1.704456328
BUR	"70.0, 142.0"	559	504	1149	153.8604651	1.384436494
BUR	"67.0, 150.0"	557	503	1362	154.0843806	1.578456014
BUR	"89.0, 151.0"	554	521	1215	155.0451264	1.674729242
BUR	"82.0, 135.0"	551	505	1301	155.9219601	1.650635209
BUR	"85.0, 156.0"	550	518	1194	155.2072727	1.472909091
BUR	"72.0, 153.0"	550	457	1441	155.5672727	1.642909091
BUR	"90.0, 151.0"	548	511	1208	155.6040146	1.650912409
BUR	"93.0, 137.0"	547	516	996	157.4424132	1.401462523
BUR	"79.0, 139.0"	545	498	1202	156.906422	1.628440367
BUR	"112.0, 140.0"	543	488	1250	158.1491713	1.673848987
BUR	"85.0, 154.0"	542	482	1597	156.8118081	1.819741697
BUR	"95.0, 131.0"	539	420	1358	158.5769944	1.653246753
BUR	"88.0, 147.0"	538	487	1135	159.6115242	1.559479554
BUR	"75.0, 155.0"	537	488	1023	159.6964618	1.381936685
BUR	"66.0, 146.0"	536	486	1060	160.1679104	1.333768657
BUR	"100.0, 175.0"	536	479	1075	160.5298507	1.445149254
BUR	"87.0, 168.0"	535	484	1205	160.5252336	1.601495327
BUR	"94.0, 132.0"	534	487	921	160.3632959	1.388014981
BUR	"105.0, 147.0"	533	467	1467	160.782364	1.882363977
BUR	"66.0, 149.0"	533	468	1328	160.782364	1.582551595
BUR	"72.0, 155.0"	532	496	1172	161.306391	1.493233083
BUR	"78.0, 152.0"	532	483	1176	161.6278195	1.628195489
BUR	"80.0, 150.0"	530	481	1228	162.2075472	1.692641509
BUR	"91.0, 126.0"	529	502	1179	162.557656	1.492627599
BUR	"70.0, 139.0"	528	440	1330	162.0890152	1.494886364
BUR	"75.0, 141.0"	527	451	1329	162.3719165	1.679696395
BUR	"75.0, 140.0"	526	462	1285	162.4980989	1.67338403
BUR	"85.0, 157.0"	526	479	1212	163.3821293	1.672623574
BUR	"109.0, 158.0"	526	474	948	163.5912548	1.3878327
BUR	"76.0, 160.0"	525	469	1224	163.68	1.700380952
BUR	"63.0, 150.0"	525	458	1279	163.9238095	1.483619048
BUR	"88.0, 154.0"	524	466	1213	164.2156489	1.64351145
BUR	"70.0, 151.0"	523	454	1275	163.2944551	1.664053537
BUR	"69.0, 147.0"	523	468	1098	164.1108987	1.4208413
BUR	"79.0, 141.0"	523	467	1107	164.6042065	1.475143403
BUR	"70.0, 153.0"	522	468	1089	164.2375479	1.459003831
BUR	"69.0, 154.0"	520	475	1083	164.9192308	1.4175
BUR	"99.0, 169.0"	519	485	1100	165.7283237	1.508863198
BUR	"75.0, 134.0"	518	477	1186	165.8011583	1.554247104
BUR	"71.0, 155.0"	516	453	1127	165.3992248	1.576550388
BUR	"79.0, 160.0"	514	468	1213	166.5428016	1.742801556
BUR	"81.0, 157.0"	513	460	1077	166.8304094	1.449707602
BUR	"76.0, 137.0"	511	453	1136	167.9354207	1.526027397
BUR	"63.0, 147.0"	510	446	1364	167.0647059	1.576078431
BUR	"97.0, 137.0"	510	478	1065	167.5529412	1.683137255
BUR	"82.0, 148.0"	508	459	950	169.2204724	1.373818898
BUR	"107.0, 156.0"	507	482	928	169.6134122	1.403550296
BUR	"72.0, 147.0"	506	457	972	169.6501976	1.370355731
BUR	"69.0, 158.0"	506	450	1172	170.0968379	1.558300395
BUR	"66.0, 148.0"	503	481	1114	170.610338	1.452485089
BUR	"82.0, 133.0"	502	457	882	170.1374502	1.35876494
BUR	"79.0, 131.0"	501	443	1108	171.2255489	1.548303393
BUR	"80.0, 159.0"	498	448	1091	172.3493976	1.63253012
BUR	"108.0, 156.0"	496	470	926	173.6834677	1.387701613
BUR	"81.0, 163.0"	495	457	1061	173.7555556	1.580808081
BUR	"93.0, 131.0"	494	410	1090	173.7125506	1.604048583
BUR	"91.0, 165.0"	493	444	1019	173.6876268	1.615821501
BUR	"76.0, 144.0"	492	435	1092	173.4369919	1.483333333
BUR	"86.0, 132.0"	492	441	1054	173.9207317	1.614227642
BUR	"71.0, 150.0"	491	371	2416	173.8329939	2.685743381
BUR	"109.0, 161.0"	491	455	827	175.2790224	1.293686354
BUR	"80.0, 149.0"	491	438	983	175.3523422	1.479633401
BUR	"77.0, 135.0"	490	456	932	175.4020408	1.351428571
BUR	"73.0, 141.0"	489	420	1170	173.9182004	1.559509202
BUR	"87.0, 167.0"	489	449	1032	175.1820041	1.622290389
BUR	"68.0, 155.0"	488	441	1259	175.8278689	1.701844262
BUR	"86.0, 162.0"	487	433	988	175.8234086	1.515195072
BUR	"82.0, 163.0"	487	449	924	176.4209446	1.383778234
BUR	"71.0, 152.0"	484	434	1119	177.7396694	1.608471074
BUR	"112.0, 139.0"	483	426	932	177.6749482	1.50952381
BUR	"74.0, 141.0"	482	427	1190	177.7406639	1.643983402
BUR	"91.0, 154.0"	482	430	1035	178.1473029	1.580082988
BUR	"89.0, 167.0"	480	429	992	178.9041667	1.6625
BUR	"92.0, 151.0"	479	425	1012	179.3361169	1.552609603
BUR	"78.0, 135.0"	476	367	1373	173.9537815	1.784453782
BUR	"81.0, 153.0"	476	454	976	178.960084	1.45
BUR	"105.0, 160.0"	475	448	843	180.5978947	1.373894737
BUR	"73.0, 151.0"	475	422	1180	181.0673684	1.597684211
BUR	"67.0, 151.0"	474	410	1193	181.3628692	1.685864979
BUR	"61.0, 152.0"	473	431	1134	181.2684989	1.410359408
BUR	"68.0, 157.0"	472	422	1181	180.7182203	1.647457627
BUR	"79.0, 142.0"	471	412	1077	182.6496815	1.611464968
BUR	"77.0, 130.0"	471	411	1102	182.8195329	1.556050955
BUR	"77.0, 142.0"	470	410	1571	180.7489362	1.97
